Cycle | genre,work,witness,siecle,date,langue,nature,nature_descrip.,bibliotheque,localisation,latitude,longitude,cote,ville_imprimeur,auteur,obs.,philobiblon_id,copie_numerisee
,Florando de Inglaterra,"Corónica del valiente y esforzado príncipe don Florando de Inglatierra, hijo del noble y esforzado príncipe Paladiano, en que se cuentan las grandes y maravillosas aventuras a que dio fin por amores de la hermosa princesa Roselinda, hija del emperador de Roma.",,1545,castillan,imprimé,,British Library,Londres,,,C.62.h.14,"Lisboa: Germán Gallarde, 1545 (primera y segunda partes, 20 de febrero; tercera parte, 20 de abril)",,,,
,Florando de Inglaterra,"Corónica del valiente y esforzado príncipe don Florando de Inglatierra, hijo del noble y esforzado príncipe Paladiano, en que se cuentan las grandes y maravillosas aventuras a que dio fin por amores de la hermosa princesa Roselinda, hija del emperador de Roma.",,1545,castillan,imprimé,,Bibliotheque Nationale de France,Paris,,,Rés. Y2 255,"Lisboa: Germán Gallarde, 1545 (primera y segunda partes, 20 de febrero; tercera parte, 20 de abril)",,(Partes I-II),,
,Florando de Inglaterra,"Corónica del valiente y esforzado príncipe don Florando de Inglatierra, hijo del noble y esforzado príncipe Paladiano, en que se cuentan las grandes y maravillosas aventuras a que dio fin por amores de la hermosa princesa Roselinda, hija del emperador de Roma.",,1545,castillan,imprimé,,Bibliotheque Nationale de France,Paris,,,Rés Y2 256,"Lisboa: Germán Gallarde, 1545 (primera y segunda partes, 20 de febrero; tercera parte, 20 de abril)",,(Parte III),,
,Florindo,"Libro agora nuevamente hallado del noble y esforzado caballero Florindo hijo del buen Duque Floriseo de la extraña ventura, que con grandes trabajos ganó el castillo encantado de las siete venturas, en el cual se contienen diferenciados ripetos de carteles y desafíos, juicios de batallas, experiencias de guerras, fuerzas de amores, dichos de Reyes, así en prosa como en metro, y escaramuzas de juego y otras cosas de mucha utilidad para el bien de los lectores y placer de los oyentes.",,1530,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R-12625,"Zaragoza: Pierre Hardouín, 1530.",Fernando Basurto,,,
,Florindo,"Libro agora nuevamente hallado del noble y esforzado caballero Florindo hijo del buen Duque Floriseo de la extraña ventura, que con grandes trabajos ganó el castillo encantado de las siete venturas, en el cual se contienen diferenciados ripetos de carteles y desafíos, juicios de batallas, experiencias de guerras, fuerzas de amores, dichos de Reyes, así en prosa como en metro, y escaramuzas de juego y otras cosas de mucha utilidad para el bien de los lectores y placer de los oyentes.",,1530,castillan,imprimé,,British Library,Londres,,,G.10285,"Zaragoza: Pierre Hardouín, 1530.",Fernando Basurto,,,
,Florindo,"Libro agora nuevamente hallado del noble y esforzado caballero Florindo hijo del buen Duque Floriseo de la extraña ventura, que con grandes trabajos ganó el castillo encantado de las siete venturas, en el cual se contienen diferenciados ripetos de carteles y desafíos, juicios de batallas, experiencias de guerras, fuerzas de amores, dichos de Reyes, así en prosa como en metro, y escaramuzas de juego y otras cosas de mucha utilidad para el bien de los lectores y placer de los oyentes.",,1530,castillan,imprimé,,Bayerische Staatsbibliothek,Muniche,,,2.o P.o.hisp.24,"Zaragoza: Pierre Hardouín, 1530.",Fernando Basurto,,,
,Florindo,"Libro agora nuevamente hallado del noble y esforzado caballero Florindo hijo del buen Duque Floriseo de la extraña ventura, que con grandes trabajos ganó el castillo encantado de las siete venturas, en el cual se contienen diferenciados ripetos de carteles y desafíos, juicios de batallas, experiencias de guerras, fuerzas de amores, dichos de Reyes, así en prosa como en metro, y escaramuzas de juego y otras cosas de mucha utilidad para el bien de los lectores y placer de los oyentes.",,1530,castillan,imprimé,,"Biblioteca Nazionale di Napoli ""Vittorio Emanuele III""",Naples,,,XLI.H.38,"Zaragoza: Pierre Hardouín, 1530.",Fernando Basurto,,,
,Florindo,"Libro agora nuevamente hallado del noble y esforzado caballero Florindo hijo del buen Duque Floriseo de la extraña ventura, que con grandes trabajos ganó el castillo encantado de las siete venturas, en el cual se contienen diferenciados ripetos de carteles y desafíos, juicios de batallas, experiencias de guerras, fuerzas de amores, dichos de Reyes, así en prosa como en metro, y escaramuzas de juego y otras cosas de mucha utilidad para el bien de los lectores y placer de los oyentes.",,1530,castillan,imprimé,,Biblioteca Casanatense ,Rome,,,Q.V.30,"Zaragoza: Pierre Hardouín, 1530.",Fernando Basurto,,,
,Floriseo," Floriseo que por otro nombre es llamado el Caballero del Desierto, el cual por su gran esfuerzo y mucho saber alcanzó a ser rey de Bohemia (princeps) )",,1516,castillan,imprimé,,Biblioteca Nacional de España,Madrid,40.4237276,-3.6899043,R/8966 ,València: Diego de Gumiel,Fernando Bernal,(Libros I-II),BETA cnum 13420 / texid 11151,
,Reimundo de Grecia,"Historia del esforzado y muy victorioso caballero Reimundo de Grecia, el cual por su grande esfuerzo y valeroso corazón fue elegido emperador de Constantinopla",,1524,castillan,imprimé,,The British Library,Londres,51.5299119,-0.127691816354574, C.57.g.10 ,"Salamanca: Alfonso de Porras y Lorenzo Liondedei, 1524",Fernando Bernal,(III libro de Floriseo),BETA texid 11136 /  cnum 13391,
,Reimundo de Grecia,Libro del famoso y muy esforçado cavallero Reymundo de Grecia,,,,,,Det Kongelige Bibliotek,Compenhage ,,,"18, 272",,,,,
,,,,,,,,,,,,,,,,,
,León Flos de Tracia,,finales del siglo XVI,,castillan,manuscrit,,Biblioteca Nacional de España,Madrid,,,ms. 9206,,anonyme,"es un proyecto de Libro de caballerías español, Nunca fue publicado. Se conserva manuscrito, en 142 capítulos y 445 folios, ",,
,Lepolemo (El Caballero de la Cruz),"Crhonica de Lepolemo, llamado el Caballero de la Cruz, hijo del emperador de Alemania",,1521,castillan,imprimé,,Biblioteca de Catalunya,Barcelone,,,Bon 8-III-20,Valencia: Juan Jofre,Alonso de Salazar,,,
,Lepolemo (El Caballero de la Cruz),"Crhonica de Lepolemo, llamado el Caballero de la Cruz, hijo del emperador de Alemania",,1534,castillan,imprimé,,British Library,Londres,,,C.57.g.20,"Sevilla: en casa de Juan Crómberger, 1534",Alonso de Salazar,,,
,Lepolemo (El Caballero de la Cruz),"Crhonica de Lepolemo, llamado el Caballero de la Cruz, hijo del emperador de Alemania",,1542,castillan,imprimé,,Harvard University,"Cambridge, Massachusetts",,,*63H-108 F,"Sevilla: Dominico de Robertis, 1542",Alonso de Salazar,,,
,Lepolemo (El Caballero de la Cruz),"Crhonica de Lepolemo, llamado el Caballero de la Cruz, hijo del emperador de Alemania",,1542,castillan,imprimé,,Biblioteca Nacional de Portugal,Lisbonne,,,Res. 221A,"Sevilla: Dominico de Robertis, 1542",Alonso de Salazar,,,
,Lepolemo (El Caballero de la Cruz),"Crhonica de Lepolemo, llamado el Caballero de la Cruz, hijo del emperador de Alemania",,1548,castillan,imprimé,,Biblioteca Nacional de Portugal,Lisbonne,,,Res. 220-A,"Sevilla: Dominico de Robertis, 1548",Alonso de Salazar,,,
,Lepolemo (El Caballero de la Cruz),"Crhonica de Lepolemo, llamado el Caballero de la Cruz, hijo del emperador de Alemania",,1548,castillan,imprimé,,Biblioteca de Catalunya,Barcelone,,,Bon 9-IV-11,"Sevilla: Dominico de Robertis, 1548",Alonso de Salazar,,,
,Lepolemo (El Caballero de la Cruz),"Crhonica de Lepolemo, llamado el Caballero de la Cruz, hijo del emperador de Alemania",,1552,castillan,imprimé,,Bayerische Staatsbibliothek,Muniche,,,2.o P.o.hisp.25,"Toledo: Juan Ferrer, 1552",Alonso de Salazar,,,
,Lepolemo (El Caballero de la Cruz),"Crhonica de Lepolemo, llamado el Caballero de la Cruz, hijo del emperador de Alemania",,1563,castillan,imprimé,,Real Biblioteca,Madrid,,,I/C/94,"Toledo: Luis Pérez, 1563.",Alonso de Salazar,,,
,Lepolemo (El Caballero de la Cruz),"Crhonica de Lepolemo, llamado el Caballero de la Cruz, hijo del emperador de Alemania",,1563,castillan,imprimé,,Hispanic Society Museum and Library,New York,,,,"Toledo: Luis Pérez, 1563.",Alonso de Salazar,,,
,Lepolemo (El Caballero de la Cruz),"Crhonica de Lepolemo, llamado el Caballero de la Cruz, hijo del emperador de Alemania",,1563,castillan,imprimé,,Bibliothèque de Toulouse,Toulouse,,,Rés. B XVI 131,"Alcalá de Henares: Andrés de Angulo, 1563",Alonso de Salazar,,,
,Lepolemo (El Caballero de la Cruz),"Crhonica de Lepolemo, llamado el Caballero de la Cruz, hijo del emperador de Alemania",,,castillan,imprimé,,Biblioteca de Catalunya,Barcelone,,,Bon 9-III-19,"Sevilla: en casa de Francisco Pérez, sin ano",Alonso de Salazar,,,
,Lepolemo (El Caballero de la Cruz),"Crhonica de Lepolemo, llamado el Caballero de la Cruz, hijo del emperador de Alemania",,,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R-12646,"Sevilla: en casa de Francisco Pérez, sin ano",Alonso de Salazar,,,
,Lepolemo (El Caballero de la Cruz),"Crhonica de Lepolemo, llamado el Caballero de la Cruz, hijo del emperador de Alemania",,,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R-23622,"Sevilla: en casa de Francisco Pérez, sin ano",Alonso de Salazar,imparfait ,,
,Lepolemo (El Caballero de la Cruz),"Crhonica de Lepolemo, llamado el Caballero de la Cruz, hijo del emperador de Alemania",,,castillan,imprimé,,British Library,Londres,,,C.39.i.6(1),"Sevilla: en casa de Francisco Pérez, sin ano",Alonso de Salazar,,,
,Lepolemo (El Caballero de la Cruz),"Crhonica de Lepolemo, llamado el Caballero de la Cruz, hijo del emperador de Alemania",,,castillan,imprimé,,Bibliotheque Nationale de France,Paris,,,Rés. Y2 307,"Sevilla: en casa de Francisco Pérez, sin ano",Alonso de Salazar,,,
,Lepolemo (El Caballero de la Cruz),"Crhonica de Lepolemo, llamado el Caballero de la Cruz, hijo del emperador de Alemania",,,castillan,imprimé,,Osterreichische Nationalbibliothek ,Vienne,,,40.R.27,"Sevilla: en casa de Francisco Pérez, sin ano",Alonso de Salazar,,,
,Lidamarte de Armenia,,,1568,castillan,manuscrit,,University of California,Berkley,,,ms. 118,,Damasio de Frías y Balboa,,,
,Lidamor de Escocia ,"Libro Primero del valiente e invencible caballero Lidamor, hijo del esforzado Rey Licimán de Escocia. ",,1534,castillan,imprimé,,Bibliothèque Nationale de Russie,Saint-Pétersbourg,,,6.20.1.8,"Salamanca: [¿Juan de Junta?], 1534",Juan de Córdoba,,,
,El Libro del caballero Marsindo,,Debut XVI s.,,castillan,manuscrit,,Real Academia de la Historia,Madrid,,,ms. 9804,,anonyme,,,
, Mexiano de la Esperança,"Corónica de don Mexiano de la Esperança, caballero de la fe",,1583,castillan,manuscrit,,Biblioteca Nacional de España,Madrid,,,ms. 6602,,Miguel Daza,,,
,Olivante de Laura,"Historia del invencible caballero Don Olivante de Laura, Príncipe de Macedonia, que por sus admirables hazañas vino a ser Emperador de Constantinopla",1564,,castillan,imprimé,,Biblioteca de Catalunya,Barcelone,,,Bon 9-IV-9,"Barcelona: Claudio Bornat, 1564",Antonio de Torquemada,,,
,Olivante de Laura,"Historia del invencible caballero Don Olivante de Laura, Príncipe de Macedonia, que por sus admirables hazañas vino a ser Emperador de Constantinopla",,1564,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R-862,"Barcelona: Claudio Bornat, 1564",Antonio de Torquemada,ejemplar con partes manuscritas,,
,Olivante de Laura,"Historia del invencible caballero Don Olivante de Laura, Príncipe de Macedonia, que por sus admirables hazañas vino a ser Emperador de Constantinopla",,1564,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R-2475,"Barcelona: Claudio Bornat, 1564",Antonio de Torquemada,,,
,Olivante de Laura,"Historia del invencible caballero Don Olivante de Laura, Príncipe de Macedonia, que por sus admirables hazañas vino a ser Emperador de Constantinopla",,1564,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R-3364,"Barcelona: Claudio Bornat, 1564",Antonio de Torquemada,,,
,Olivante de Laura,"Historia del invencible caballero Don Olivante de Laura, Príncipe de Macedonia, que por sus admirables hazañas vino a ser Emperador de Constantinopla",,1564,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R-26727,"Barcelona: Claudio Bornat, 1564",Antonio de Torquemada,,,
,Olivante de Laura,"Historia del invencible caballero Don Olivante de Laura, Príncipe de Macedonia, que por sus admirables hazañas vino a ser Emperador de Constantinopla",,1564,castillan,imprimé,,Biblioteca Universitaria de Valencia,Valencia,,,R-1/133,"Barcelona: Claudio Bornat, 1564",Antonio de Torquemada,,,
,Olivante de Laura,"Historia del invencible caballero Don Olivante de Laura, Príncipe de Macedonia, que por sus admirables hazañas vino a ser Emperador de Constantinopla",,1564,castillan,imprimé,,British Library,Londres,,,634.l.21,"Barcelona: Claudio Bornat, 1564",Antonio de Torquemada,,,
,Olivante de Laura,"Historia del invencible caballero Don Olivante de Laura, Príncipe de Macedonia, que por sus admirables hazañas vino a ser Emperador de Constantinopla",,1564,castillan,imprimé,,British Library,Londres,,,G.10286,"Barcelona: Claudio Bornat, 1564",Antonio de Torquemada,,,
,Olivante de Laura,"Historia del invencible caballero Don Olivante de Laura, Príncipe de Macedonia, que por sus admirables hazañas vino a ser Emperador de Constantinopla",,1564,castillan,imprimé,,Hispanic Society Museum and Library,New York,,,,"Barcelona: Claudio Bornat, 1564",Antonio de Torquemada,incomplet,,
,Olivante de Laura,"Historia del invencible caballero Don Olivante de Laura, Príncipe de Macedonia, que por sus admirables hazañas vino a ser Emperador de Constantinopla",,1564,castillan,imprimé,,bibliotheque de l’Arsenal,Paris,,,Rés. Fol. B.L. 972,"Barcelona: Claudio Bornat, 1564",Antonio de Torquemada,,,
,Olivante de Laura,"Historia del invencible caballero Don Olivante de Laura, Príncipe de Macedonia, que por sus admirables hazañas vino a ser Emperador de Constantinopla",,1564,castillan,imprimé,,Bibliotheque Mazarine,Paris,,,373,"Barcelona: Claudio Bornat, 1564",Antonio de Torquemada,,,
,Olivante de Laura,"Historia del invencible caballero Don Olivante de Laura, Príncipe de Macedonia, que por sus admirables hazañas vino a ser Emperador de Constantinopla",,1564,castillan,imprimé,,Bibliotheque Nationale de France,Paris,,,Rés. Y2 356,"Barcelona: Claudio Bornat, 1564",Antonio de Torquemada,,,
,Morgante -  Libro I,Libro del esforçado Morgante,,1533,castillan,imprimé,,British Library,Londres,,,G.10287,"Valencia, Francisco Díaz Romano, 1533 (16 de septiembre)",Luigi Pulci,,,
,Morgante -  Libro II,Libro segundo de Morgante,,1535,castillan,imprimé,,British Library,Londres,,,C.62.ee.14,"Valencia, Nicolás Duran d e Salvanyach, 1535",Luigi Pulci,,,
,Morgante -  Libro II, Libro segundo de la historia de Morgante : en el qual se mostraran las facesiosas burlas de Margute ,,1552,castillan,imprimé,,Bayerische Staatsbibliothek,Muniche,,,Res/2 P.o.it. 31 m,"Sevilla, Dominico de Robertis, 1552",,,,
,Morgante y Reinaldos de Montalbán,Libro primero de Morgante y Roldan y Reynaldos donde se cuentan sus maravillosos hechos en armas,,1550,castillan,imprimé,,Bayerische Staatsbibliothek,Muniche,,,Res/2 P.o.it. 31 m,"Sevilla, Juan Canalla, 1550.",,,,
,Morgante y Reinaldos de Montalbán,Libro primero de Morgante y Roldan y Reynaldos donde se cuentan sus maravillosos hechos en armas,,1550,castillan,imprimé,,Biblioteca universitaria Alessandrina,Rome,,,,"Sevilla, Juan Canalla, 1550.",,,,
,Espeio de principes,"Segunda parte de Espeio de principes y cavalleros, en dos libros: donde se tratan los altos hechos del emperador Trebacio, y de sus catos hijos, el gran Alphebo é inclito Rosicler, y del muy excelente Claridiano, hijo del Cavallero del Febo, y de la emperatriz Claridiana, y assi mismo de Poliphebo de Tinacria y de la excelentissima Archisilora reyna de Lira, y de otros muy altos principes",,1617,castillan,imprimé,, Harvard University (Houghton Li.brary),"Cambridge, Massachusetts",,,27274.34.110   ,"Saragoça, por Pedro Cabarte, 1617.",,,,
,Don Belianis (I-II),"Libro primero-segundo, del valeroso e invencible principe don Belianis de Grecia, hijo del emperador don Belanio de Grecia. En el qual se cuentan las estrañas y peligrosas aventuras que se succedieron con los amores que tuuo con la princesa Florisbella, hija del soldan de Babylonia. Y como fue hallada la princesa Policena hija del rey Priamo de Troya. Sacado de lengua Griega, en la qual le escrivio el Sabio Friston",,1564,castillan,imprimé,,British Library,Londres,,,C.57.g.4,"Estella, por Adrián de Amberes véndese en casa de Diego de Espinosa en Medina del Campo, 1564.",  Jerónimo Fernández,,,
